Date,High,Low,Open,Close,Volume,Adj Close
2020-11-02,2027.0,1859.1500244140625,2027.0,1877.449951171875,45857806,1877.449951171875
2020-11-03,1909.0,1835.0999755859375,1890.0,1850.4000244140625,40931170,1850.4000244140625
2020-11-04,1929.0,1837.0,1837.0,1913.199951171875,37003111,1913.199951171875
2020-11-05,1960.949951171875,1932.0,1954.949951171875,1955.0,17170274,1955.0
2020-11-06,2040.0,1978.1500244140625,1990.0,2029.1500244140625,30770080,2029.1500244140625
